2017-10-20,2017-10-26,18,PERFECT,Ed Sheeran,5.75M
2017-10-20,2017-10-26,19,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,5.70M
2017-10-20,2017-10-26,20,SHAPE OF YOU,Ed Sheeran,5.49M
2017-10-20,2017-10-26,21,XO TOUR LLIF3,Lil Uzi Vert,5.47M
2017-10-20,2017-10-26,22,CONGRATULATIONS (FEAT. QUAVO),Post Malone,5.30M
2017-10-20,2017-10-26,23,GORGEOUS,Taylor Swift,5.11M
2017-10-20,2017-10-26,24,"PILLS & AUTOMOBILES (FEAT. YO GOTTI, KODAK BLACK & A BOOGIE WIT DA HOODIE)",Chris Brown,4.92M
2017-10-20,2017-10-26,25,THUNDER,Imagine Dragons,4.89M
2017-10-20,2017-10-26,26,THAT'S WHAT I LIKE,Bruno Mars,4.79M
2017-10-20,2017-10-26,27,1-800-273-8255 (FEAT. KHALID & ALESSIA CARA),Logic,4.38M
2017-10-20,2017-10-26,28,GUMMO,,4.24M
2017-10-20,2017-10-26,29,MAYORES (FEAT. BAD BUNNY),Becky G,4.08M
2017-10-20,2017-10-26,30,DO RE MI (FEAT. GUCCI MANE),blackbear,4.07M
2017-10-20,2017-10-26,31,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,4.06M
2017-10-20,2017-10-26,32,NOTHIN NEW,21 Savage,3.95M
2017-10-20,2017-10-26,33,HUMBLE.,Kendrick Lamar,3.94M
2017-10-20,2017-10-26,34,MASK OFF,Future,3.93M
2017-10-20,2017-10-26,35,SLIPPERY (FEAT. GUCCI MANE),Migos,3.78M
2017-10-20,2017-10-26,36,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,3.72M
2017-10-20,2017-10-26,37,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.70M
2017-10-20,2017-10-26,38,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.64M
2017-10-20,2017-10-26,39,NO LIMIT (FEAT. CARDI B & A$AP ROCKY),G-Eazy,3.63M
2017-10-20,2017-10-26,40,HI BICH / WHACHU KNOW,Bhad Bhabie,3.59M
2017-10-20,2017-10-26,41,ATTENTION,Charlie Puth,3.49M
2017-10-20,2017-10-26,42,WHEN IT RAINS IT POURS,Luke Combs,3.47M
2017-10-20,2017-10-26,43,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,3.31M
2017-10-20,2017-10-26,44,TEN TOES,BubbaGotBeatz,3.27M
2017-10-20,2017-10-26,45,HOW LONG,Charlie Puth,3.21M
2017-10-20,2017-10-26,46,BETRAYED,Lil Xan,3.20M
2017-10-20,2017-10-26,47,TRANSPORTIN',Kodak Black,3.20M
2017-10-20,2017-10-26,48,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin,3.04M
2017-10-20,2017-10-26,49,NO SMOKE,YoungBoy Never Broke Again,2.98M
2017-10-20,2017-10-26,50,FELICES LOS 4,Maluma,2.96M
2017-10-20,2017-10-26,51,LOOK AT ME!,XXXTentacion,2.86M
2017-10-20,2017-10-26,52,VUELVE (DADDY YANKEE & BAD BUNNY),Bad Bunny,2.78M
2017-10-20,2017-10-26,53,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,2.75M
2017-10-20,2017-10-26,54,LOCATION,Khalid,2.74M
2017-10-20,2017-10-26,55,EGOÍSTA (FEAT. ZION Y LENOX),Ozuna,2.71M
2017-10-20,2017-10-26,56,IDFC,blackbear,2.69M
2017-10-20,2017-10-26,57,THRILLER,Michael Jackson,2.68M
2017-10-20,2017-10-26,58,PATEK WATER (FUTURE & YOUNG THUG) (FEAT. OFFSET),Future,2.68M
2017-10-20,2017-10-26,59,BAD AT LOVE,Halsey,2.64M
2017-10-20,2017-10-26,60,MISS IT,Yung Bleu,2.60M
2017-10-20,2017-10-26,61,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.58M
2017-10-20,2017-10-26,62,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.55M
2017-10-20,2017-10-26,63,TENNESSEE WHISKEY,Chris Stapleton,2.52M
2017-10-20,2017-10-26,64,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.51M
2017-10-20,2017-10-26,65,WHEN WE,Tank,2.50M
2017-10-20,2017-10-26,66,...READY FOR IT?,Taylor Swift,2.45M
2017-10-20,2017-10-26,67,PRAYING,Kesha,2.43M
2017-10-20,2017-10-26,68,FEEL IT STILL,Portugal. The Man,2.41M
2017-10-20,2017-10-26,69,B.E.D.,Jacquees,2.38M
2017-10-20,2017-10-26,70,RELATIONSHIP (FEAT. FUTURE),Young Thug,2.36M
2017-10-20,2017-10-26,71,HIGH END (FEAT. YOUNG THUG & FUTURE),Chris Brown,2.36M
2017-10-20,2017-10-26,72,SE PREPARÓ,Ozuna,2.33M
2017-10-20,2017-10-26,73,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.32M
2017-10-20,2017-10-26,74,CORRIDO DE JUANITO,Calibre 50,2.28M
2017-10-20,2017-10-26,75,EVERYDAY WE LIT (FEAT. PNB ROCK),YFN Lucci,2.23M
2017-10-20,2017-10-26,76,WHAT LOVERS DO (FEAT. SZA),Maroon 5,2.20M
2017-10-20,2017-10-26,77,SAUCE IT UP,Lil Uzi Vert,2.20M
2017-10-20,2017-10-26,78,ALONE,Marshmello,2.19M
2017-10-20,2017-10-26,79,SWISH SWISH (FEAT. NICKI MINAJ),Katy Perry,2.18M
2017-10-20,2017-10-26,80,ALL OF ME,John Legend,2.16M
2017-10-20,2017-10-26,81,IMAGINE THAT,Kevin Gates,2.10M
2017-10-20,2017-10-26,82,FRICK DA POLICE,,2.07M
2017-10-20,2017-10-26,83,SMALL TOWN BOY,Dustin Lynch,2.07M
2017-10-20,2017-10-26,84,BUTTERFLY EFFECT,Travis Scott,2.06M
2017-10-20,2017-10-26,85,MEANT TO BE (FEAT. FLORIDA GEORGIA LINE),Bebe Rexha,2.05M
2017-10-20,2017-10-26,86,DNA,BTS,1.99M
2017-10-20,2017-10-26,87,"TOO HOTTY (FEAT. QUAVO, OFFSET & TAKEOFF)",Quality Control,1.99M
2017-10-20,2017-10-26,88,"IT'S A VIBE (FEAT. TY DOLLA $IGN, TREY SONGZ & JHENÉ AIKO)",2 Chainz,1.95M
2017-10-20,2017-10-26,89,BELIEVE ME,Young Dolph,1.95M
2017-10-20,2017-10-26,90,'TILL I COLLAPSE (FEAT. NATE DOGG),Eminem,1.95M
2017-10-20,2017-10-26,91,PLAIN JANE,A$AP Ferg,1.92M
2017-10-20,2017-10-26,92,BOSS,Lil Pump,1.92M
2017-10-20,2017-10-26,93,GOOSEBUMPS (FEAT. KENDRICK LAMAR),Travis Scott,1.92M
2017-10-20,2017-10-26,94,SOY PEOR,Bad Bunny,1.90M
2017-10-20,2017-10-26,95,WHAT ABOUT US,P!nk,1.89M
2017-10-20,2017-10-26,96,THERE'S NOTHING HOLDIN' ME BACK,Shawn Mendes,1.89M
2017-10-20,2017-10-26,97,GREATEST LOVE STORY,Lanco,1.89M
2017-10-20,2017-10-26,98,REGGAETÓN LENTO (REMIX) (LITTLE MIX & CNCO),Little Mix,1.89M
2017-10-20,2017-10-26,99,ALL DA SMOKE (FUTURE & YOUNG THUG),Future,1.88M
2017-10-20,2017-10-26,100,D ROSE,Lil Pump,1.88M
2017-10-27,2017-11-02,1,GUCCI GANG,Lil Pump,18.6M
2017-10-27,2017-11-02,2,HAVANA (FEAT. YOUNG THUG),Camila Cabello,16.6M
2017-10-27,2017-11-02,3,BODAK YELLOW,Cardi B,16.5M
2017-10-27,2017-11-02,4,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,10.4M
2017-10-27,2017-11-02,5,...READY FOR IT?,Taylor Swift,10.4M
2017-10-27,2017-11-02,6,BANK ACCOUNT,21 Savage,10.1M
2017-10-27,2017-11-02,7,THE RACE,Tay-K,10.1M
2017-10-27,2017-11-02,8,ROCKSTAR (FEAT. 21 SAVAGE),Post Malone,9.92M
2017-10-27,2017-11-02,9,1-800-273-8255 (FEAT. ALESSIA CARA & KHALID),Logic,9.61M
2017-10-27,2017-11-02,10,I GET THE BAG (FEAT. MIGOS),Gucci Mane,9.11M
2017-10-27,2017-11-02,11,MI GENTE (J BALVIN & WILLY WILLIAM) (FEAT. BEYONCÉ),J Balvin,7.62M
2017-10-27,2017-11-02,12,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,7.54M
2017-10-27,2017-11-02,13,NEW RULES,Dua Lipa,7.36M
2017-10-27,2017-11-02,14,LOOK WHAT YOU MADE ME DO,Taylor Swift,7.33M
2017-10-27,2017-11-02,15,THE WEEKEND,SZA,6.83M
2017-10-27,2017-11-02,16,ROLEX,Ayo & Teo,6.30M
2017-10-27,2017-11-02,17,SORRY NOT SORRY,Demi Lovato,6.20M
2017-10-27,2017-11-02,18,TOO GOOD AT GOODBYES,Sam Smith,6.07M
2017-10-27,2017-11-02,19,YOUNG DUMB & BROKE,Khalid,6.03M
2017-10-27,2017-11-02,20,THRILLER,Michael Jackson,5.97M
2017-10-27,2017-11-02,21,PERFECT,Ed Sheeran,5.78M
2017-10-27,2017-11-02,22,BELIEVER,Imagine Dragons,5.45M
2017-10-27,2017-11-02,23,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,5.42M
2017-10-27,2017-11-02,24,SHAPE OF YOU,Ed Sheeran,5.27M
2017-10-27,2017-11-02,25,CONGRATULATIONS (FEAT. QUAVO),Post Malone,5.15M
2017-10-27,2017-11-02,26,"PILLS & AUTOMOBILES (FEAT. A BOOGIE WIT DA HOODIE, YO GOTTI & KODAK BLACK)",Chris Brown,4.96M
2017-10-27,2017-11-02,27,THUNDER,Imagine Dragons,4.91M
2017-10-27,2017-11-02,28,MAYORES (FEAT. BAD BUNNY),Becky G,4.83M
2017-10-27,2017-11-02,29,XO TOUR LLIF3,Lil Uzi Vert,4.81M
2017-10-27,2017-11-02,30,"MOTORSPORT (MIGOS, NICKI MINAJ & CARDI B)",Migos,4.68M
2017-10-27,2017-11-02,31,NO LIMIT (FEAT. A$AP ROCKY & CARDI B),G-Eazy,4.61M
2017-10-27,2017-11-02,32,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,4.35M
2017-10-27,2017-11-02,33,GHOSTBUSTERS,Ray Parker Jr.,4.31M
2017-10-27,2017-11-02,34,THAT'S WHAT I LIKE,Bruno Mars,4.18M
2017-10-27,2017-11-02,35,GUMMO,6IX9INE,4.10M
2017-10-27,2017-11-02,36,DO RE MI (FEAT. GUCCI MANE),blackbear,3.94M
2017-10-27,2017-11-02,37,HUMBLE.,Kendrick Lamar,3.67M
2017-10-27,2017-11-02,38,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,3.60M
2017-10-27,2017-11-02,39,MASK OFF,Future,3.54M
2017-10-27,2017-11-02,40,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.45M
2017-10-27,2017-11-02,41,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,3.44M
2017-10-27,2017-11-02,42,WHEN IT RAINS IT POURS,Luke Combs,3.44M
2017-10-27,2017-11-02,43,SLIPPERY (FEAT. GUCCI MANE),Migos,3.42M
2017-10-27,2017-11-02,44,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.31M
2017-10-27,2017-11-02,45,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,3.22M
2017-10-27,2017-11-02,46,HI BICH / WHACHU KNOW,Bhad Bhabie,3.13M
2017-10-27,2017-11-02,47,TRANSPORTIN',Kodak Black,3.12M
2017-10-27,2017-11-02,48,BETRAYED,Lil Xan,3.08M
2017-10-27,2017-11-02,49,NOTHIN NEW,21 Savage,3.07M
2017-10-27,2017-11-02,50,ATTENTION,Charlie Puth,3.06M
2017-10-27,2017-11-02,51,FADED,Alan Walker,2.97M
2017-10-27,2017-11-02,52,BILLIE JEAN,Michael Jackson,2.96M
2017-10-27,2017-11-02,53,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin,2.95M
2017-10-27,2017-11-02,54,NO SMOKE,YoungBoy Never Broke Again,2.93M
2017-10-27,2017-11-02,55,MISS IT,Yung Bleu,2.90M
2017-10-27,2017-11-02,56,BAD AT LOVE,Halsey,2.84M
2017-10-27,2017-11-02,57,HOW LONG,Charlie Puth,2.81M
2017-10-27,2017-11-02,58,WHEN WE,Tank,2.77M
2017-10-27,2017-11-02,59,FELICES LOS 4,Maluma,2.75M
2017-10-27,2017-11-02,60,UNTOUCHABLE,YoungBoy Never Broke Again,2.66M
2017-10-27,2017-11-02,61,LOCATION,Khalid,2.63M
2017-10-27,2017-11-02,62,PICK IT UP (FEAT. A$AP ROCKY),,2.60M
2017-10-27,2017-11-02,63,LOOK AT ME!,XXXTentacion,2.59M
2017-10-27,2017-11-02,64,SE PREPARÓ,Ozuna,2.56M
2017-10-27,2017-11-02,65,AHORA ME LLAMA (KAROL G & BAD BUNNY),Karol G,2.52M
2017-10-27,2017-11-02,66,TEN TOES,BubbaGotBeatz,2.52M
2017-10-27,2017-11-02,67,SAUCE IT UP,Lil Uzi Vert,2.50M
2017-10-27,2017-11-02,68,WOLVES (SELENA GOMEZ & MARSHMELLO),Selena Gomez,2.50M
2017-10-27,2017-11-02,69,MEANT TO BE (FEAT. FLORIDA GEORGIA LINE),Bebe Rexha,2.46M
2017-10-27,2017-11-02,70,FEEL IT STILL,Portugal. The Man,2.42M
2017-10-27,2017-11-02,71,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.42M
2017-10-27,2017-11-02,72,TENNESSEE WHISKEY,Chris Stapleton,2.38M
2017-10-27,2017-11-02,73,PRAYING,Kesha,2.37M
2017-10-27,2017-11-02,74,SILENCE (FEAT. KHALID),Marshmello,2.36M
2017-10-27,2017-11-02,75,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.35M
2017-10-27,2017-11-02,76,VUELVE (DADDY YANKEE & BAD BUNNY),Daddy Yankee,2.30M
2017-10-27,2017-11-02,77,THIS IS HALLOWEEN,Citizens of Halloween,2.29M
2017-10-27,2017-11-02,78,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.29M
2017-10-27,2017-11-02,79,B.E.D.,Jacquees,2.24M
2017-10-27,2017-11-02,80,SHOOTERS,Tory Lanez,2.23M
2017-10-27,2017-11-02,81,BOSS,Lil Pump,2.22M
2017-10-27,2017-11-02,82,D ROSE,Lil Pump,2.19M
2017-10-27,2017-11-02,83,WHAT LOVERS DO (FEAT. SZA),Maroon 5,2.16M
2017-10-27,2017-11-02,84,GORGEOUS,Taylor Swift,2.16M
2017-10-27,2017-11-02,85,ALL OF ME,John Legend,2.15M
2017-10-27,2017-11-02,86,RUBBIN OFF THE PAINT,YBN Nahmir,2.15M
2017-10-27,2017-11-02,87,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.13M
2017-10-27,2017-11-02,88,"GHOSTFACE KILLERS (METRO BOOMIN, 21 SAVAGE & OFFSET) (FEAT. TRAVIS SCOTT)",Metro Boomin,2.13M
2017-10-27,2017-11-02,89,PLAIN JANE,A$AP Ferg,2.06M
2017-10-27,2017-11-02,90,RELATIONSHIP (FEAT. FUTURE),Young Thug,2.04M
2017-10-27,2017-11-02,91,HIGH END (FEAT. FUTURE & YOUNG THUG),Chris Brown,2.03M
2017-10-27,2017-11-02,92,CORRIDO DE JUANITO,Calibre 50,2.02M
2017-10-27,2017-11-02,93,SWISH SWISH (FEAT. NICKI MINAJ),Katy Perry,1.98M
2017-10-27,2017-11-02,94,HALLOWEEN,Kodak Black,1.98M
2017-10-27,2017-11-02,95,EVERYDAY WE LIT (FEAT. PNB ROCK),YFN Lucci,1.96M
2017-10-27,2017-11-02,96,FROM THE D TO THE A (FEAT. LIL YACHTY),Tee Grizzley,1.93M
2017-10-27,2017-11-02,97,BUTTERFLY EFFECT,Travis Scott,1.91M
2017-10-27,2017-11-02,98,DNA,BTS,1.91M
2017-10-27,2017-11-02,99,WHAT ABOUT US,P!nk,1.89M
2017-10-27,2017-11-02,100,"KRIPPY KUSH (FARRUKO, BAD BUNNY & RVSSIAN)",Farruko,1.88M
2017-11-03,2017-11-09,1,GUCCI GANG,Lil Pump,22.5M
2017-11-03,2017-11-09,2,BODAK YELLOW,Cardi B,18.1M
2017-11-03,2017-11-09,3,HAVANA (FEAT. YOUNG THUG),Camila Cabello,16.1M
2017-11-03,2017-11-09,4,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,10.9M
2017-11-03,2017-11-09,5,MI GENTE (J BALVIN & WILLY WILLIAM) (FEAT. BEYONCÉ),J Balvin,10.6M
2017-11-03,2017-11-09,6,THE RACE,Tay-K,9.91M
2017-11-03,2017-11-09,7,BANK ACCOUNT,21 Savage,9.66M
2017-11-03,2017-11-09,8,1-800-273-8255 (FEAT. ALESSIA CARA & KHALID),Logic,9.58M
2017-11-03,2017-11-09,9,I GET THE BAG (FEAT. MIGOS),Gucci Mane,9.32M
2017-11-03,2017-11-09,10,ROCKSTAR (FEAT. 21 SAVAGE),Post Malone,8.73M
2017-11-03,2017-11-09,11,NEW RULES,Dua Lipa,7.99M
2017-11-03,2017-11-09,12,TOO GOOD AT GOODBYES,Sam Smith,7.80M
2017-11-03,2017-11-09,13,PERFECT,Ed Sheeran,7.49M
2017-11-03,2017-11-09,14,LOOK WHAT YOU MADE ME DO,Taylor Swift,7.27M
2017-11-03,2017-11-09,15,THE WEEKEND,SZA,7.14M
2017-11-03,2017-11-09,16,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,7.11M
2017-11-03,2017-11-09,17,NO LIMIT (FEAT. A$AP ROCKY & CARDI B),G-Eazy,7.06M
2017-11-03,2017-11-09,18,YOUNG DUMB & BROKE,Khalid,6.52M
2017-11-03,2017-11-09,19,ROLEX,Ayo & Teo,6.45M
2017-11-03,2017-11-09,20,SORRY NOT SORRY,Demi Lovato,6.37M
2017-11-03,2017-11-09,21,CONGRATULATIONS (FEAT. QUAVO),Post Malone,6.31M
2017-11-03,2017-11-09,22,"PILLS & AUTOMOBILES (FEAT. A BOOGIE WIT DA HOODIE, YO GOTTI & KODAK BLACK)",Chris Brown,6.01M
2017-11-03,2017-11-09,23,THUNDER,Imagine Dragons,5.86M
2017-11-03,2017-11-09,24,"MOTORSPORT (MIGOS, NICKI MINAJ & CARDI B)",Migos,5.81M
2017-11-03,2017-11-09,25,BELIEVER,Imagine Dragons,5.66M
2017-11-03,2017-11-09,26,SHAPE OF YOU,Ed Sheeran,5.53M
2017-11-03,2017-11-09,27,RUBBIN OFF THE PAINT,YBN Nahmir,5.33M
2017-11-03,2017-11-09,28,UNFORGETTABLE (FEAT. SWAE LEE),French Montana,5.32M
2017-11-03,2017-11-09,29,GUMMO,6IX9INE,5.19M
2017-11-03,2017-11-09,30,ROLL IN PEACE (FEAT. XXXTENTACION),Kodak Black,5.08M
2017-11-03,2017-11-09,31,...READY FOR IT?,Taylor Swift,4.79M
2017-11-03,2017-11-09,32,MAYORES (FEAT. BAD BUNNY),Becky G,4.76M
2017-11-03,2017-11-09,33,XO TOUR LLIF3,Lil Uzi Vert,4.73M
2017-11-03,2017-11-09,34,"GHOSTFACE KILLERS (21 SAVAGE, OFFSET & METRO BOOMIN) (FEAT. TRAVIS SCOTT)",21 Savage,4.56M
2017-11-03,2017-11-09,35,DO RE MI (FEAT. GUCCI MANE),blackbear,4.47M
2017-11-03,2017-11-09,36,THAT'S WHAT I LIKE,Bruno Mars,4.25M
2017-11-03,2017-11-09,37,CRIMINAL (NATTI NATASHA & OZUNA),Natti Natasha,4.22M
2017-11-03,2017-11-09,38,HUMBLE.,Kendrick Lamar,3.79M
2017-11-03,2017-11-09,39,WHEN IT RAINS IT POURS,Luke Combs,3.69M
2017-11-03,2017-11-09,40,CALL IT WHAT YOU WANT,Taylor Swift,3.67M
2017-11-03,2017-11-09,41,WHAT IFS (FEAT. LAUREN ALAINA),Kane Brown,3.58M
2017-11-03,2017-11-09,42,BAD AT LOVE,Halsey,3.54M
2017-11-03,2017-11-09,43,"I'M THE ONE (FEAT. JUSTIN BIEBER, QUAVO, CHANCE THE RAPPER & LIL WAYNE)",DJ Khaled,3.48M
2017-11-03,2017-11-09,44,THE WAY LIFE GOES (FEAT. OH WONDER),Lil Uzi Vert,3.38M
2017-11-03,2017-11-09,45,NO SMOKE,YoungBoy Never Broke Again,3.36M
2017-11-03,2017-11-09,46,LOVE GALORE (FEAT. TRAVIS SCOTT),SZA,3.34M
2017-11-03,2017-11-09,47,HI BICH / WHACHU KNOW,Bhad Bhabie,3.27M
2017-11-03,2017-11-09,48,MASK OFF,Future,3.25M
2017-11-03,2017-11-09,49,FADED,Alan Walker,3.25M
2017-11-03,2017-11-09,50,BETRAYED,Lil Xan,3.19M
2017-11-03,2017-11-09,51,CHECK CALLIN (FEAT. YOUNGBOY NEVER BROKE AGAIN),Plies,3.16M
2017-11-03,2017-11-09,52,TRANSPORTIN',Kodak Black,3.15M
2017-11-03,2017-11-09,53,MISS IT,Yung Bleu,3.10M
2017-11-03,2017-11-09,54,ATTENTION,Charlie Puth,3.10M
2017-11-03,2017-11-09,55,LOCATION,Khalid,3.10M
2017-11-03,2017-11-09,56,SLIPPERY (FEAT. GUCCI MANE),Migos,3.07M
2017-11-03,2017-11-09,57,WILD THOUGHTS (FEAT. RIHANNA & BRYSON TILLER),DJ Khaled,3.01M
2017-11-03,2017-11-09,58,NOTHIN NEW,21 Savage,3.01M
2017-11-03,2017-11-09,59,ESCÁPATE CONMIGO (FEAT. OZUNA),Wisin,2.96M
2017-11-03,2017-11-09,60,AHORA ME LLAMA (KAROL G & BAD BUNNY),Karol G,2.89M
2017-11-03,2017-11-09,61,WHEN WE,Tank,2.81M
2017-11-03,2017-11-09,62,FELICES LOS 4,Maluma,2.73M
2017-11-03,2017-11-09,63,LOOK AT ME!,XXXTentacion,2.71M
2017-11-03,2017-11-09,64,DUSK TILL DAWN (FEAT. SIA),Zayn Malik,2.70M
2017-11-03,2017-11-09,65,PRAYING,Kesha,2.64M
2017-11-03,2017-11-09,66,SE PREPARÓ,Ozuna,2.61M
2017-11-03,2017-11-09,67,RELATIONSHIP (FEAT. FUTURE),Young Thug,2.56M
2017-11-03,2017-11-09,68,HOW LONG,Charlie Puth,2.56M
2017-11-03,2017-11-09,69,ALL I WANT FOR CHRISTMAS IS YOU,Mariah Carey,2.52M
2017-11-03,2017-11-09,70,SAUCE IT UP,Lil Uzi Vert,2.50M
2017-11-03,2017-11-09,71,B.E.D.,Jacquees,2.50M
2017-11-03,2017-11-09,72,TENNESSEE WHISKEY,Chris Stapleton,2.46M
2017-11-03,2017-11-09,73,HIGH END (FEAT. FUTURE & YOUNG THUG),Chris Brown,2.46M
2017-11-03,2017-11-09,74,TEN TOES,BubbaGotBeatz,2.45M
2017-11-03,2017-11-09,75,POLES 1469 (FEAT. 6IX9INE),Trippie Redd,2.45M
2017-11-03,2017-11-09,76,MEANT TO BE (FEAT. FLORIDA GEORGIA LINE),Bebe Rexha,2.42M
2017-11-03,2017-11-09,77,FEEL IT STILL,Portugal. The Man,2.42M
2017-11-03,2017-11-09,78,JOCELYN FLORES (FEAT. SHILOH DYNASTY),XXXTentacion,2.42M
2017-11-03,2017-11-09,79,D ROSE,Lil Pump,2.41M
2017-11-03,2017-11-09,80,RIC FLAIR DRIP (OFFSET & METRO BOOMIN),Offset,2.32M
2017-11-03,2017-11-09,81,PICK IT UP (FEAT. A$AP ROCKY),,2.32M
2017-11-03,2017-11-09,82,EVERYDAY WE LIT (FEAT. PNB ROCK),YFN Lucci,2.31M
2017-11-03,2017-11-09,83,CREW (FEAT. BRENT FAIYAZ & SHY GLIZZY),GoldLink,2.27M
2017-11-03,2017-11-09,84,SHOOTERS,Tory Lanez,2.24M
2017-11-03,2017-11-09,85,WHAT ABOUT US,P!nk,2.24M
2017-11-03,2017-11-09,86,WOLVES (SELENA GOMEZ & MARSHMELLO),Selena Gomez,2.22M
2017-11-03,2017-11-09,87,CORRIDO DE JUANITO,Calibre 50,2.22M
2017-11-03,2017-11-09,88,PLAIN JANE,A$AP Ferg,2.15M
2017-11-03,2017-11-09,89,ALONE,Marshmello,2.15M
2017-11-03,2017-11-09,90,"SENSUALIDAD (BAD BUNNY, PRINCE ROYCE & J BALVIN)",Bad Bunny,2.14M
2017-11-03,2017-11-09,91,STRIP THAT DOWN (FEAT. QUAVO),Liam Payne,2.14M
2017-11-03,2017-11-09,92,BOSS,Lil Pump,2.14M
2017-11-03,2017-11-09,93,PATEK WATER (FUTURE & YOUNG THUG) (FEAT. OFFSET),Future,2.14M
2017-11-03,2017-11-09,94,BUTTERFLY EFFECT,Travis Scott,2.07M
2017-11-03,2017-11-09,95,EGOÍSTA (FEAT. ZION Y LENOX),Ozuna,2.05M
2017-11-03,2017-11-09,96,SILENCE (FEAT. KHALID),Marshmello,2.05M
2017-11-03,2017-11-09,97,GORGEOUS,Taylor Swift,2.04M
2017-11-03,2017-11-09,98,NEW FREEZER (FEAT. KENDRICK LAMAR),Rich the Kid,2.00M
2017-11-03,2017-11-09,99,'TILL I COLLAPSE (FEAT. NATE DOGG),Eminem,2.00M
2017-11-03,2017-11-09,100,MY DAWG,Lil Baby,1.99M
2017-11-10,2017-11-16,1,GUCCI GANG,Lil Pump,24.0M
2017-11-10,2017-11-16,2,BODAK YELLOW,Cardi B,16.8M
2017-11-10,2017-11-16,3,HAVANA (FEAT. YOUNG THUG),Camila Cabello,16.6M
2017-11-10,2017-11-16,4,ROCKSTAR (FEAT. 21 SAVAGE),Post Malone,15.9M
2017-11-10,2017-11-16,5,DESPACITO (FEAT. DADDY YANKEE),Luis Fonsi,9.99M
2017-11-10,2017-11-16,6,BANK ACCOUNT,21 Savage,9.67M
2017-11-10,2017-11-16,7,I GET THE BAG (FEAT. MIGOS),Gucci Mane,8.91M
2017-11-10,2017-11-16,8,MI GENTE (J BALVIN & WILLY WILLIAM) (FEAT. BEYONCÉ),J Balvin,8.76M
2017-11-10,2017-11-16,9,THE RACE,Tay-K,8.54M
2017-11-10,2017-11-16,10,TOO GOOD AT GOODBYES,Sam Smith,8.51M
2017-11-10,2017-11-16,11,LOOK WHAT YOU MADE ME DO,Taylor Swift,7.93M
2017-11-10,2017-11-16,12,1-800-273-8255 (FEAT. ALESSIA CARA & KHALID),Logic,7.91M
2017-11-10,2017-11-16,13,PERFECT,Ed Sheeran,7.76M
2017-11-10,2017-11-16,14,"MOTORSPORT (MIGOS, NICKI MINAJ & CARDI B)",Migos,7.69M
2017-11-10,2017-11-16,15,WALK ON WATER (FEAT. BEYONCÉ),Eminem,7.63M
2017-11-10,2017-11-16,16,NO LIMIT (FEAT. A$AP ROCKY & CARDI B),G-Eazy,7.49M
2017-11-10,2017-11-16,17,NEW RULES,Dua Lipa,7.36M
2017-11-10,2017-11-16,18,RAKE IT UP (FEAT. NICKI MINAJ),Yo Gotti,6.95M
2017-11-10,2017-11-16,19,THE WEEKEND,SZA,6.92M
2017-11-10,2017-11-16,20,CONGRATULATIONS (FEAT. QUAVO),Post Malone,6.74M
2017-11-10,2017-11-16,21,YOUNG DUMB & BROKE,Khalid,6.32M
2017-11-10,2017-11-16,22,THUNDER,Imagine Dragons,6.08M
2017-11-10,2017-11-16,23,SORRY NOT SORRY,Demi Lovato,5.95M
2017-11-10,2017-11-16,24,ROLEX,Ayo & Teo,5.93M
